,tweet,media,favorites,sources
1324954775335673857,https://t.co/zGQ4JTyHor,http://pbs.twimg.com/media/EmMvWOhWEAANz4h.jpg,832.0,"http://www.shitpostbot.com/template/this-is-the-cutest-thing-ever-57b69d702de8d
http://www.shitpostbot.com/sourceimage/true-and-honest-cwc-57ef3a41b22ac"
1324886824762961921,https://t.co/gTTvIZeJrV,http://pbs.twimg.com/media/EmLxi96XcAAjVGr.jpg,939.0,"http://www.shitpostbot.com/template/name-3-of-his-songs-57b861b3e6c08
http://www.shitpostbot.com/sourceimage/the-broken-drum-57b354202abf8"
1324705630607839232,https://t.co/OE2bodd44U,http://pbs.twimg.com/media/EmJMwD2XgAAezkC.jpg,751.0,"http://www.shitpostbot.com/template/blend-5k-5a6cb0b14b39f
http://www.shitpostbot.com/sourceimage/shaq-on-patrol-597f611a5edfe"
1324441386410790914,https://t.co/VibvZ1tv0Z,http://pbs.twimg.com/media/EmFcbEIXgAAQw4o.jpg,796.0,"http://www.shitpostbot.com/template/are-you-high-57b9c81d8dd90
http://www.shitpostbot.com/sourceimage/jojo-cat-57bce9a027e29"
1323995956480757761,https://t.co/AlF3wsKnKU,http://pbs.twimg.com/media/El_HTntXIAARKGm.jpg,857.0,"http://www.shitpostbot.com/template/thinks-od-memes-57b28eda8812a
http://www.shitpostbot.com/sourceimage/komaeda-shows-hajime-his-luck-58af3a9e4a7a2"
1323701518877499397,https://t.co/1Kc3HPyUyg,http://pbs.twimg.com/media/El67hF5WkAABEJs.jpg,930.0,"http://www.shitpostbot.com/template/save-my-relationship-57b66e20724a8
http://www.shitpostbot.com/sourceimage/goth-teens-580fc24dd0d2a"
1323407072915083265,https://t.co/MABQRDRWQz,http://pbs.twimg.com/media/El2vuFwXgAEAG-6.jpg,755.0,"http://www.shitpostbot.com/template/sonicum-57d1f6e76f8f8
http://www.shitpostbot.com/sourceimage/mack-daddy-5871b434acdfa"
1323354230829273088,https://t.co/RNovruUxPg,http://pbs.twimg.com/media/El1_qQNXEAAy-bZ.jpg,885.0,"http://www.shitpostbot.com/template/anonymous-57e1e021515c6
http://www.shitpostbot.com/sourceimage/doge-57b1e65e75ee1"
1323278728936521730,https://t.co/OD21TuN85J,http://pbs.twimg.com/media/El06_epXIAAGsP6.jpg,849.0,"http://www.shitpostbot.com/template/smh-legends-have-to-die-57b8bc0251c02
http://www.shitpostbot.com/sourceimage/icryeverytiem-57b48c3d23bff"
1323165480602030082,https://t.co/lZzKBDvYsF,http://pbs.twimg.com/media/ElzT_ksX0AEuX3E.jpg,957.0,"http://www.shitpostbot.com/template/and-then-theres-me-57f566442e7d3
http://www.shitpostbot.com/sourceimage/atam-5977e3b098f05"
1323150385478066176,https://t.co/Bz17z6fOvF,http://pbs.twimg.com/media/ElzGQ6PWMAEHngC.jpg,864.0,"http://www.shitpostbot.com/template/i-promise-i-wont-get-political-57e2bff4e9f5b
http://www.shitpostbot.com/sourceimage/these-shitposts-arent-natural-59cdbce4d001b"
1323112631813787648,https://t.co/U3kV6CM37N,http://pbs.twimg.com/media/Elyj7XsWkAEn1xJ.jpg,841.0,"http://www.shitpostbot.com/template/homie-bout-to-cheat-58f3a4994b81a
http://www.shitpostbot.com/sourceimage/f-u-pup-57c7421373fc5"
1323022035694608386,https://t.co/ycUh5pQJNE,http://pbs.twimg.com/media/ElxRh-nWMAER3c_.jpg,828.0,"http://www.shitpostbot.com/template/what-you-got-in-there-57d176e64320a
http://www.shitpostbot.com/sourceimage/thumbs-up-59b414bd5f753"
1322795541655375873,https://t.co/t0JP1LD3ET,http://pbs.twimg.com/media/EluDiS6XEAEl_f4.jpg,774.0,"http://www.shitpostbot.com/template/shernoble-57b370867915a
http://www.shitpostbot.com/sourceimage/boi-57b1ed9517257"
1322523751477612545,https://t.co/a3GAU2C0Dm,http://pbs.twimg.com/media/ElqMWATXYAAEByQ.jpg,761.0,"http://www.shitpostbot.com/template/2-memes-is-better-than-1-meme-59c0345b99b79
http://www.shitpostbot.com/sourceimage/the-cyberbullying-button-57b253fb97115"
1322236865437704194,https://t.co/UdCKtQT06x,http://pbs.twimg.com/media/ElmHbBXWkAE9DsT.jpg,762.0,"http://www.shitpostbot.com/template/cute-delivery-driver-57bb319b94388
http://www.shitpostbot.com/sourceimage/cant-hear-you-brother-58c972b4c0cff"
1322161357941342209,https://t.co/pePFiIKZOo,http://pbs.twimg.com/media/EllCv8bXgAIQYZ3.jpg,780.0,"http://www.shitpostbot.com/template/to-obtain-a-goal-57e966c7efc68
http://www.shitpostbot.com/sourceimage/sale-mate-57b1db5bf3dd4"
1322033023345373184,https://t.co/1iV65XQr2P,http://pbs.twimg.com/media/EljOB32W0AAgrbK.jpg,928.0,"http://www.shitpostbot.com/template/childhood-57b8594d47bbb
http://www.shitpostbot.com/sourceimage/my-meat-5afc1499b4234"
1322002820871106560,https://t.co/ECam4OWp1C,http://pbs.twimg.com/media/Eliyj3QXIAMepdV.jpg,769.0,"http://www.shitpostbot.com/template/evolution-of-mario-57b5bb1200849
http://www.shitpostbot.com/sourceimage/avgn-shotgun-57e46ef2007db"
1321587582879358986,https://t.co/1T6XRlKTVt,http://pbs.twimg.com/media/Elc4507WoAIF0_D.jpg,763.0,"http://www.shitpostbot.com/template/parental-scare-57b208d186546
http://www.shitpostbot.com/sourceimage/winrar-license-598449ec238c0"
1320945858515525634,https://t.co/5shrBqeanf,http://pbs.twimg.com/media/ElTxQj3XIAABCbi.jpg,752.0,"http://www.shitpostbot.com/template/scientificsourceofdepression-580b7c3c47339
http://www.shitpostbot.com/sourceimage/misty-gyarados-57fe5f0dabebb"
1320802414589562884,https://t.co/5kwuEN0435,http://pbs.twimg.com/media/ElRuzBMXIAMsBTt.jpg,966.0,"http://www.shitpostbot.com/template/when-teacher-leaves-room-57b275fb74aa2
http://www.shitpostbot.com/sourceimage/nut-57b3a86776a03"
1320628770374623233,https://t.co/3LVHuNjUV5,http://pbs.twimg.com/media/ElPQ3mDWkAAuT9_.jpg,874.0,"http://www.shitpostbot.com/template/what-men-think-about-in-bed-58b26b91b7560
http://www.shitpostbot.com/sourceimage/friggin-epic11111-59c88a64304e1"
1320432471704481793,https://t.co/m5iq2RuEJK,http://pbs.twimg.com/media/ElMeVfsW0AEHnJ0.jpg,941.0,"http://www.shitpostbot.com/template/how-white-girls-feel-57b5fdce1bc67
http://www.shitpostbot.com/sourceimage/filthyfrankkek-586fd520ac641"
1320183334715199488,https://t.co/Mbb2iDhkC9,http://pbs.twimg.com/media/ElI7v0XXYAcjSFl.jpg,771.0,"http://www.shitpostbot.com/template/niiiiice-580438f19901a
http://www.shitpostbot.com/sourceimage/controller-57b2e2d32a48b"
1320130482521198594,https://t.co/S732JTP8IP,http://pbs.twimg.com/media/ElILrbuXEAcksTc.jpg,794.0,"http://www.shitpostbot.com/template/graphic-design-is-my-passion-57b3b8d4588cc
http://www.shitpostbot.com/sourceimage/have-a-seat-57b29895c5013"
1320092732468101120,https://t.co/vOArKcnJ1A,http://pbs.twimg.com/media/ElHpWFFWAAACcYh.jpg,940.0,"http://www.shitpostbot.com/template/its-a-living-57b1884c26363
http://www.shitpostbot.com/sourceimage/crying-room-58133f4aee862"
1319994593828610049,https://t.co/t7DnETbKYM,http://pbs.twimg.com/media/ElGQFpjX0AE05Dd.jpg,874.0,"http://www.shitpostbot.com/template/roach-bs-58db20431640e
http://www.shitpostbot.com/sourceimage/your-average-rick-and-morty-fan-59c6ff52da56a"
1319730349669294083,https://t.co/6HaSzUYjFa,http://pbs.twimg.com/media/ElCfwnEXYAEOq8N.jpg,771.0,"http://www.shitpostbot.com/template/ordinary-people-creative-people-590616399d8e9
http://www.shitpostbot.com/sourceimage/big-fat-liar-582e8e8a93f6b"
1319617103180288002,https://t.co/3EVWrwMJmK,http://pbs.twimg.com/media/ElA4wzRXEAIyh6w.jpg,888.0,"http://www.shitpostbot.com/template/god-5a60e7c4e695d
http://www.shitpostbot.com/sourceimage/mexican-cat-58c421199cdb1"
1319269822358646785,https://t.co/wIS6mEeMgC,http://pbs.twimg.com/media/Ek786WCVMAElzYC.jpg,752.0,http://www.shitpostbot.com/template/fat-57fb62fcca79d
1318869676684922880,https://t.co/U2g53zhiM2,http://pbs.twimg.com/media/Ek2Q-3qWAAIKC0b.jpg,833.0,"http://www.shitpostbot.com/template/anxiety-57bea0219faad
http://www.shitpostbot.com/sourceimage/confused-girl-57b7f4a688f93"
1318847032874991618,https://t.co/1pRqVV1wma,http://pbs.twimg.com/media/Ek18YzbWAAEZQzN.jpg,801.0,"http://www.shitpostbot.com/template/you-may-be-cool-57b6fd88456e7
http://www.shitpostbot.com/sourceimage/shitpost-2-57c0879f10c1c"
1318582790707818496,https://t.co/qXVCnwSko8,http://pbs.twimg.com/media/EkyMD6JUUAANS2X.jpg,943.0,"http://www.shitpostbot.com/template/high-impact-sexual-violence-57b1d483ce187
http://www.shitpostbot.com/sourceimage/fucket-59ceddc12448f"
1318545035529506819,https://t.co/Rkc6enTI4e,http://pbs.twimg.com/media/EkxpuRnX0AATyNN.jpg,972.0,"http://www.shitpostbot.com/template/when-you-high-asf-584e76d579468
http://www.shitpostbot.com/sourceimage/crocs-guy-588bb6dc165ea"
1318416689307000832,https://t.co/OCmXyTSml0,http://pbs.twimg.com/media/Ekv0_iFXIAA5DCu.jpg,920.0,"http://www.shitpostbot.com/template/graduation-57c3a1f249ddd
http://www.shitpostbot.com/sourceimage/hot-dog-knuckles-the-echidna-582b7879885ff"
1318356297503342594,https://t.co/whUxNPZmBs,http://pbs.twimg.com/media/Eku-EQqX0AIsRlA.jpg,755.0,"http://www.shitpostbot.com/template/i-got-hugged-by-a-girl-587a71414c8bd
http://www.shitpostbot.com/sourceimage/tort-57b2bb33af6ae"
1318227948672110600,https://t.co/ddlNATmUpG,http://pbs.twimg.com/media/EktJVYQWkAIOVxy.jpg,800.0,"http://www.shitpostbot.com/template/the-last-5-minutes-of-exam-57b36bb2a2bf5
http://www.shitpostbot.com/sourceimage/stay-woke-57edc82f9b8d7"
1317910854675910656,https://t.co/wwEQPYXrsq,http://pbs.twimg.com/media/Ekoo8EmXUAcEgEk.jpg,961.0,"http://www.shitpostbot.com/template/when-youre-home-alone-5974f258024c3
http://www.shitpostbot.com/sourceimage/comfy-burd-57b1da3c64f1b"
1317865562756861953,https://t.co/CakunVBMYj,http://pbs.twimg.com/media/Ekn_vvRXYAEbNK_.jpg,839.0,"http://www.shitpostbot.com/template/relatable-57bcd6cbad792
http://www.shitpostbot.com/sourceimage/bad-chicken-57b66544e9711"
1317563573493784579,https://t.co/GNW09HHL0m,http://pbs.twimg.com/media/EkjtFp_XIAM7IfM.jpg,899.0,"http://www.shitpostbot.com/template/in-the-aeroplane-over-the-meme-57b206b62ff59
http://www.shitpostbot.com/sourceimage/ted-fieri-57b1e0a653d88"
1317133239606235137,https://t.co/xb3hYhVoTH,http://pbs.twimg.com/media/Ekdls5aWkAEf0K8.jpg,754.0,"http://www.shitpostbot.com/template/what-is-barron-thinking-58846f0dc9c1a
http://www.shitpostbot.com/sourceimage/ptsd-spongebob-57b2bbb614b8f"
1316944505627619328,https://t.co/3EroBD3Jhi,http://pbs.twimg.com/media/Eka6DH0XIAAqPD0.jpg,766.0,"http://www.shitpostbot.com/template/i-may-have-gone-too-far-587bd830548b8
http://www.shitpostbot.com/sourceimage/hollyweed-58697c6d5d3ca"
1316801051761180676,https://t.co/Kfal18TEzD,http://pbs.twimg.com/media/EkY3lCgXcAE-QmB.jpg,841.0,"http://www.shitpostbot.com/template/snowdenjustify-57f564474850c
http://www.shitpostbot.com/sourceimage/dog-5a3a194d988fd"
1316657596351344641,https://t.co/9nxysQrH7E,http://pbs.twimg.com/media/EkW1G2BXYAAsrb6.jpg,771.0,"http://www.shitpostbot.com/template/reptillian-587a78e9da252
http://www.shitpostbot.com/sourceimage/minecraf28823717679cj-59b34b7ca77c8"
1316461309492420608,https://t.co/3xj82XIbpX,http://pbs.twimg.com/media/EkUClcSXkAEMe3F.jpg,782.0,"http://www.shitpostbot.com/template/goth-59c7db35d5dc0
http://www.shitpostbot.com/sourceimage/oh-no-5ab91493df486"
1316249912070361090,https://t.co/GIYGeB3unV,http://pbs.twimg.com/media/EkRCUgZXkAAkYSo.jpg,805.0,"http://www.shitpostbot.com/template/d-exist-58269cec045e6
http://www.shitpostbot.com/sourceimage/geoduo-57e1aef907102"
1315781825244037124,https://t.co/Fxz1xLjzCv,http://pbs.twimg.com/media/EkKYmQiWAAA6WF1.jpg,786.0,"http://www.shitpostbot.com/template/ur-mom-in-ur-room-when-u-fap-57ccaa793cd1a
http://www.shitpostbot.com/sourceimage/vinny-vinesauce-57f8b63fdba12"
1315668588926242824,https://t.co/B0oi5Lc34c,http://pbs.twimg.com/media/EkIxnCRXgAImUHK.jpg,767.0,"http://www.shitpostbot.com/template/brazzers-57b204bbe3d48
http://www.shitpostbot.com/sourceimage/wikihow-dog-57b2390426bcd"
1315517582305382400,https://t.co/a6bynOGgAq,http://pbs.twimg.com/media/EkGoRR-XYAMr7ZK.jpg,836.0,"http://www.shitpostbot.com/template/god-i-wish-that-were-me-57bdb0dc4d687
http://www.shitpostbot.com/sourceimage/loch-ness-cumberbeast-5863444e28b82"
1315464741930831873,https://t.co/fIQxc9zBmg,http://pbs.twimg.com/media/EkF4NkCXcAA2Cwl.jpg,966.0,"http://www.shitpostbot.com/template/unassigned-seat-57cba31643a9b
http://www.shitpostbot.com/sourceimage/moseby-57d2fc39ec3a3"
1315411894077882369,https://t.co/7YqQiun5cd,http://pbs.twimg.com/media/EkFIJZyXsAAvSZ0.jpg,835.0,"http://www.shitpostbot.com/template/ted-cruzs-likes-59b9daca74cea
http://www.shitpostbot.com/sourceimage/shekles-583c673081df5"
1315306195629072385,https://t.co/ytDvfxjVSZ,http://pbs.twimg.com/media/EkDoA-MXsAE_CWr.jpg,788.0,"http://www.shitpostbot.com/template/puberty-did-to-me-other-friend-57ba1680dc12e
http://www.shitpostbot.com/sourceimage/microwaving-a-microwave-58d6ac9eef76a
http://www.shitpostbot.com/sourceimage/hot-stuff-5980dc78e8c77"
1315155203222577153,https://t.co/78bTtrcJ9f,http://pbs.twimg.com/media/EkBesDmXgAICJ7l.jpg,867.0,"http://www.shitpostbot.com/template/relationship-57b8ab4ce963e
http://www.shitpostbot.com/sourceimage/w-o-r-d-a-r-t-57e5d17671ac0"
1314890963937112064,https://t.co/fSZINXtlqM,http://pbs.twimg.com/media/Ej9uXTdWAAEziEl.jpg,819.0,"http://www.shitpostbot.com/template/no-lube-58dee829ad4c7
http://www.shitpostbot.com/sourceimage/sumo-57d99a5a990a1"
1314853217382129665,https://t.co/fDjKqGEOoK,http://pbs.twimg.com/media/Ej9MCIYWAAIMlcw.jpg,899.0,"http://www.shitpostbot.com/template/shitpost-person-59da696f3f8f3
http://www.shitpostbot.com/sourceimage/gimme-that-slice-57b1f9350db79"
1314543678594207744,https://t.co/wI1oCwPdbE,http://pbs.twimg.com/media/Ej4ygn8XYAEjT-X.jpg,920.0,"http://www.shitpostbot.com/template/graphic-design-is-my-passion-57b3b8d4588cc
http://www.shitpostbot.com/sourceimage/hillary-joker-57b29aff60faf"
1314536122517778433,https://t.co/QVCWDfhivp,http://pbs.twimg.com/media/Ej4ro0jWkAA80Vs.jpg,777.0,"http://www.shitpostbot.com/template/ideal-male-body-5848761a70d9a
http://www.shitpostbot.com/sourceimage/dancingbaby-57b4893bb504a"
1314460633459499011,https://t.co/C4FtmkXz8h,http://pbs.twimg.com/media/Ej3m-xoWsAUsFH_.jpg,790.0,"http://www.shitpostbot.com/template/friends-57cf5652ded56
http://www.shitpostbot.com/sourceimage/root-beer-57b1ea114afa8"
1314415325266534407,https://t.co/T8ijPirHg0,http://pbs.twimg.com/media/Ej29xecWsAAQxSk.jpg,943.0,"http://www.shitpostbot.com/template/there-is-going-to-be-a-reckoning-585666dcd5c2e
http://www.shitpostbot.com/sourceimage/george-tape-57c9cffa2b9d3"
1313773604971188224,https://t.co/iWPxkgHRpX,http://pbs.twimg.com/media/Ejt2Ic-WsAAxX9B.jpg,854.0,"http://www.shitpostbot.com/template/i-r-r-e-s-i-s-t-a-b-l-e-57f14c9d2cf81
http://www.shitpostbot.com/sourceimage/pool-57fe65e813f84"
1313705655853867009,https://t.co/GMjfJbFq5m,http://pbs.twimg.com/media/Ejs4VQ0WAAEy23B.jpg,885.0,"http://www.shitpostbot.com/template/-58867e2e7e255
http://www.shitpostbot.com/sourceimage/taylor-swift-flipping-off-589f5384de066"
1313547114031525888,https://t.co/kw9Ok5diCu,http://pbs.twimg.com/media/EjqoI8NX0AYVtN0.jpg,803.0,"http://www.shitpostbot.com/template/bright-smile-57b1cf2c1625f
http://www.shitpostbot.com/sourceimage/joel-57b257dbedb71"
1313479162393436166,https://t.co/7go2skeAFT,http://pbs.twimg.com/media/EjpqVn3WAAIIwlC.jpg,939.0,"http://www.shitpostbot.com/template/nintendo-selects-57ce09611f2bb
http://www.shitpostbot.com/sourceimage/scared-trump-584cc8ccdcaf4"
1312731738205024262,https://t.co/hPtzlwsBEG,http://pbs.twimg.com/media/EjfCjyxWoAArpAt.jpg,957.0,"http://www.shitpostbot.com/template/i-may-have-gone-too-far-587bd830548b8
http://www.shitpostbot.com/sourceimage/gwove-shreet-57f1b785f1b24"
1312165504648241153,https://t.co/7RkFkkHHq7,http://pbs.twimg.com/media/EjW_ksnU8AABQvb.jpg,860.0,"http://www.shitpostbot.com/template/60s-57d75850a26e1
http://www.shitpostbot.com/sourceimage/danman-57b8dd8b42727"
1311478480115240961,https://t.co/vK09k2VZ9r,http://pbs.twimg.com/media/EjNOumZXYAMa4Oy.jpg,897.0,"http://www.shitpostbot.com/template/dark-souls-595b4232f11ef
http://www.shitpostbot.com/sourceimage/im-okay-57b1b47bdffed"
1311440730733326336,https://t.co/P6G10o9VR6,http://pbs.twimg.com/media/EjMsZTaWkAEREDt.jpg,871.0,"http://www.shitpostbot.com/template/when-she-aint-in-the-mood-584e354dab354
http://www.shitpostbot.com/sourceimage/meme-addiction-57b4902b81916"
1311267083196526592,https://t.co/FBDy2ZnTRX,http://pbs.twimg.com/media/EjKOdrdWoAAPpxK.jpg,805.0,"http://www.shitpostbot.com/template/smoke-weed-57b4c4ecf22ca
http://www.shitpostbot.com/sourceimage/bogether-treakfest-57ba36f2a12a7"
1311138740182618112,https://t.co/GogKavu2mv,http://pbs.twimg.com/media/EjIZvHGWoAEcuUp.jpg,971.0,"http://www.shitpostbot.com/template/all-races-human-being-57e18d8d1acc8
http://www.shitpostbot.com/sourceimage/trash-man-590bbba2bfe47"
1310549867442434048,https://t.co/QDrNGwzXj3,http://pbs.twimg.com/media/EjACKPLXsAAMrdy.jpg,924.0,"http://www.shitpostbot.com/template/without-makeup-58becb67ec019
http://www.shitpostbot.com/sourceimage/chaps-57b36e65437af"
1310406411545972737,https://t.co/pgYDpUVFX3,http://pbs.twimg.com/media/Ei9_r-bWsAAHydA.jpg,977.0,"http://www.shitpostbot.com/template/whats-his-stand-5884ab466c779
http://www.shitpostbot.com/sourceimage/september-57e22d254bdfb"
1309862829965619201,https://t.co/P5hKi0euNg,http://pbs.twimg.com/media/Ei2RTYxXsAMnXJY.jpg,863.0,"http://www.shitpostbot.com/template/420-57b1f5fba4cfb
http://www.shitpostbot.com/sourceimage/anthro-hot-water-bottle-57c25dc8bb168
http://www.shitpostbot.com/sourceimage/toriel-smoking-59da8cd2c1bbe"
1309447589323059204,https://t.co/AsBA2E36XC,http://pbs.twimg.com/media/EiwXpM9WsAELFKt.jpg,809.0,"http://www.shitpostbot.com/template/high-micdonalds-591e08421ec68
http://www.shitpostbot.com/sourceimage/rosenesor-57e0883d1b992"
1309319249731768321,https://t.co/ZRdDdBrMFJ,http://pbs.twimg.com/media/Eiui62bWsAA8WEB.jpg,893.0,"http://www.shitpostbot.com/template/this-person-is-a-slut-for-57b20fbad9d14
http://www.shitpostbot.com/sourceimage/fuckvegetables-58876154f3579"
1309077654247792643,https://t.co/M1NXMtasB0,http://pbs.twimg.com/media/EirHMI7WkAYCfxF.jpg,857.0,"http://www.shitpostbot.com/template/i-told-my-uncle-about-photoshop-580f9582d27a5
http://www.shitpostbot.com/sourceimage/viper-57e379f85014a"
1308964408228483075,https://t.co/yn87D86C4V,http://pbs.twimg.com/media/EipgMWtXkAAZ6Nb.jpg,851.0,"http://www.shitpostbot.com/template/no-homo-57b1d255e3fe5
http://www.shitpostbot.com/sourceimage/crying-room-58133f4aee862"
1308760565293215746,https://t.co/WfDteCJFJB,http://pbs.twimg.com/media/EimmzHBWsAEEqJ4.jpg,866.0,"http://www.shitpostbot.com/template/felt-cute-588ee92945b26
http://www.shitpostbot.com/sourceimage/luigi-stare-588c959492514"
1308586926480461829,https://t.co/83g0s4cMGO,http://pbs.twimg.com/media/EikI4BuXcAAwkyM.jpg,893.0,"http://www.shitpostbot.com/template/chad-kroegers-photograph-57b2270122bef
http://www.shitpostbot.com/sourceimage/100-pure-cancer-57b4e5cce33d9"
1308194338590031874,https://t.co/uabzSI9CeF,http://pbs.twimg.com/media/Eiej0auWkAAsEyX.jpg,799.0,"http://www.shitpostbot.com/template/other-girls-vs-me-57b5a979194e8
http://www.shitpostbot.com/sourceimage/coolest-skelly-57f5bca9e6f02"
1308028241593106432,https://t.co/vawCNnvKBt,http://pbs.twimg.com/media/EicMwRoXgAMqcuB.jpg,945.0,"http://www.shitpostbot.com/template/20-selfies-5810dc735cdb4
http://www.shitpostbot.com/sourceimage/pingas-58ebab201a230"
1307839504754118656,https://t.co/vyVLV33J1h,http://pbs.twimg.com/media/EiZhGWeWAAE9ZUM.jpg,925.0,http://www.shitpostbot.com/template/profile-pic-vs-real-life-57b35b3c33aef
1307628108137279489,https://t.co/uvP7EGfbiw,http://pbs.twimg.com/media/EiWg1dLWkAE3C2U.jpg,874.0,"http://www.shitpostbot.com/template/smash-or-pass-rapper-edition-596c155e6f8cc
http://www.shitpostbot.com/sourceimage/death-grips-2-57e63cf2544a9"
1307431808049516545,https://t.co/PflaJRVG9z,http://pbs.twimg.com/media/EiTuTSgWoAIFL9s.jpg,928.0,"http://www.shitpostbot.com/template/turning-conversation-to-nudes-59c3cd146d38e
http://www.shitpostbot.com/sourceimage/hola-mister-chief-584508e47da4a"
1307424261141868547,https://t.co/m54dIJJiAc,http://pbs.twimg.com/media/EiTnb_MXYAAmKPo.jpg,771.0,"http://www.shitpostbot.com/template/girls-in-my-class-5972243b4f7ce
http://www.shitpostbot.com/sourceimage/chrysippus-598d8dc2da1af"
1307220416273027073,https://t.co/wlb3fC01FF,http://pbs.twimg.com/media/EiQuCq7WoAQFM8F.jpg,794.0,"http://www.shitpostbot.com/template/nsfw-57b8b3de910e3
http://www.shitpostbot.com/sourceimage/barf-5862ba69f1f02"
1307084522169798658,https://t.co/NygYi8we1u,http://pbs.twimg.com/media/EiOyclwX0AI2cBB.jpg,846.0,"http://www.shitpostbot.com/template/if-you-believe-57c25d024e45a
http://www.shitpostbot.com/sourceimage/orangutan-57e33e3505a93"
1306925980464959490,https://t.co/72kzYbRA5H,http://pbs.twimg.com/media/EiMiQPbX0AEK_Jf.jpg,863.0,"http://www.shitpostbot.com/template/bike-seat-57b5e7468e6ac
http://www.shitpostbot.com/sourceimage/thats-kinda-hot-57cf88a2d4266"
1306888227903635456,https://t.co/Vqi4rsOvlt,http://pbs.twimg.com/media/EiL_6wyWAA4Iymj.jpg,853.0,"http://www.shitpostbot.com/template/spongebobwatchingtvclip-57ed47094ee8a
http://www.shitpostbot.com/sourceimage/spongebob-window-57b274dc0e13b"
1328412554637565954,https://t.co/gMTksCBAej,http://pbs.twimg.com/media/Em94LbuW8AIMS-e.jpg,1485.0,"http://www.shitpostbot.com/template/death-by-meme-57b9e4926a5d6
http://www.shitpostbot.com/sourceimage/the-beginning-57b1f4e9ea6b4"
1328201165666996227,https://t.co/vnIkjvZ9kh,http://pbs.twimg.com/media/Em637AkWMAQe4xi.jpg,1301.0,"http://www.shitpostbot.com/template/i-dont-see-a-difference-5881713518885
http://www.shitpostbot.com/sourceimage/busyzilla-57b9df098deff"
1327385793564962827,https://t.co/lbaqmabeAV,http://pbs.twimg.com/media/EmvSWG3W4AEKiXj.jpg,1114.0,"http://www.shitpostbot.com/template/perfect-now-57b5f6f854ca9
http://www.shitpostbot.com/sourceimage/presidentcat-58a87b1937d31"
1327197050174394368,https://t.co/iAX19VTvsb,http://pbs.twimg.com/media/EmsmrzXXcAA6vOj.jpg,1242.0,"http://www.shitpostbot.com/template/bigfoot-discoveries-to-date-57c34b49ac193
http://www.shitpostbot.com/sourceimage/dongy-kong-57e856c3cee8f"
1327151754006454272,https://t.co/9dDByPGpN4,http://pbs.twimg.com/media/Emr9fNeXcAINbnr.jpg,1078.0,"http://www.shitpostbot.com/template/anime-profile-picture-57b35c901e3e5
http://www.shitpostbot.com/sourceimage/merkele-57b1d4474178b"
1327091355328389120,https://t.co/r5H09pgwzk,http://pbs.twimg.com/media/EmrGjjCW4AMzZXf.jpg,1704.0,"http://www.shitpostbot.com/template/taking-a-bath-5812c01c9a669
http://www.shitpostbot.com/sourceimage/dolphin-lad-57e0686e86d48"
1326872405885792256,https://t.co/MlWF9kKgTg,http://pbs.twimg.com/media/Emn_bBVW4AAOwlc.jpg,1551.0,"http://www.shitpostbot.com/template/cheese-57b748f7152e0
http://www.shitpostbot.com/sourceimage/deflated-joy-58859d8df2637"
1326683667465433088,https://t.co/0DZy7VXS9H,http://pbs.twimg.com/media/EmlTw-YXMAQlb2e.jpg,1068.0,"http://www.shitpostbot.com/template/eye-contact-57ebb4e7584d6
http://www.shitpostbot.com/sourceimage/karmut-the-frag-581bb7f28a6cb"
1326253327793917963,https://t.co/PyGayRYk3D,http://pbs.twimg.com/media/EmfMX7PXUAAERaP.jpg,1448.0,"http://www.shitpostbot.com/template/hatejapan-57b659fa66411
http://www.shitpostbot.com/sourceimage/dam-son-57b1cf8bee2c7"
1326140086350737409,https://t.co/HQvS9I6zP2,http://pbs.twimg.com/media/EmdlYanWMAEQulb.jpg,1358.0,"http://www.shitpostbot.com/template/mom-haircut-57b1d5d28c9d4
http://www.shitpostbot.com/sourceimage/planned-59bf4902822a8"
1326102340080979968,https://t.co/bsSXQvWper,http://pbs.twimg.com/media/EmdDDSdWMAEL2kq.jpg,1122.0,"http://www.shitpostbot.com/template/just-imagine-592c0db1c3bae
http://www.shitpostbot.com/sourceimage/john-lennon-57b23b92c5632"
1326064581920370690,https://t.co/IoQmULIWs7,http://pbs.twimg.com/media/EmcgtduXEAARHmV.jpg,1018.0,"http://www.shitpostbot.com/template/moms-meme-599f348c2bd08
http://www.shitpostbot.com/sourceimage/clorox-candy-57b5eca471c2e"
1326004193535070209,https://t.co/GH6CzdcmAB,http://pbs.twimg.com/media/EmbpyZuWEAAJb_2.jpg,1291.0,"http://www.shitpostbot.com/template/time-to-turn-off-57b26b3ab0fe8
http://www.shitpostbot.com/sourceimage/funny-american-58264b791338a"
1325890942214295552,https://t.co/wlEMZd8sB2,http://pbs.twimg.com/media/EmaCyTzW4AQV_Fo.jpg,1443.0,"http://www.shitpostbot.com/template/d-exist-58269cec045e6
http://www.shitpostbot.com/sourceimage/very-angeryyy-57f8f6914224a"
1325845641109581829,https://t.co/Yonq2DhWvl,http://pbs.twimg.com/media/EmZZlcJWEAYu8ji.jpg,2897.0,"http://www.shitpostbot.com/template/damn-didnt-expect-it-to-be-57ba1b0ceaf83
http://www.shitpostbot.com/sourceimage/fat-cunt-5894d9eb7719d"
